Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Distance_to_Brussels,Distance_to_Nearest_Airport,total_income,Employment Rate (%),Unemployment Rate (%),Population Density
385000,8730,HOUSE,HOUSE,AS_NEW,4,188.0,0,0.0,1.0,188.0,1.0,0.0,0.0,beernem,Other,78.55899061941196,33.16094015544086,1142310932.38,72.2,5.4,217.650531618638
540000,1180,APARTMENT,APARTMENT,GOOD,3,133.0,0,1.0,0.0,0.0,2.0,0.0,1.0,uccle,Brussels Capital,6.753670420082655,15.11322034409951,6243949366.289999,63.7,12.3,3631.0100609820233
230000,4430,HOUSE,HOUSE,GOOD,3,115.0,0,1.0,1.0,255.0,2.0,0.0,0.0,ans,Liège,85.46848826426094,6.417379034087491,1651765211.96,72.2,5.4,1215.3131599829796
407992,8580,APARTMENT,PENTHOUSE,GOOD,2,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0,avelgem,Other,63.979754810653134,63.37450388274409,681801884.89,72.2,5.4,459.1863649766743
225000,9000,HOUSE,HOUSE,TO_RENOVATE,3,102.0,0,0.0,1.0,65.0,2.0,0.0,0.0,gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286024,72.2,5.4,
149900,4100,HOUSE,HOUSE,TO_BE_DONE_UP,4,125.0,0,0.0,1.0,250.0,3.0,0.0,0.0,seraing,Liège,86.58994019646963,7.359564405580698,3230529088.27,72.2,5.4,1823.1277022664133
324000,2880,APARTMENT,APARTMENT,GOOD,2,88.0,1,1.0,0.0,0.0,2.0,0.0,1.0,bornem,Antwerp,28.11091306565713,19.56945116971785,1720662691.9499998,76.2,3.4,461.90564724296416
419193,8980,HOUSE,HOUSE,GOOD,4,174.0,0,0.0,0.0,664.0,4.0,0.0,0.0,zonnebeke,Other,96.32243040378609,39.449236010874095,817857540.8199999,72.2,5.4,183.29922449198384
250000,8000,HOUSE,HOUSE,GOOD,3,185.0,0,0.0,0.0,258.0,3.0,0.0,0.0,brugge,Other,90.61028614550884,23.99214769355588,1754096553.2486956,72.2,5.4,
495000,1000,APARTMENT,APARTMENT,JUST_RENOVATED,3,140.0,0,0.0,0.0,0.0,2.0,0.0,1.0,saint-josse-ten-noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3,23324.26651353312
385000,1853,HOUSE,HOUSE,TO_BE_DONE_UP,3,165.0,0,1.0,1.0,295.0,3.0,0.0,0.0,grimbergen,Flemish Brabant,6.588803303896088,9.959633194236869,2933729128.35,72.2,5.4,970.832962890038
460131,1800,APARTMENT,APARTMENT,AS_NEW,3,143.0,0,1.0,0.0,0.0,4.0,0.0,1.0,vilvoorde,Flemish Brabant,10.386146123823856,5.051638365515204,1736432639.621848,72.2,5.4,
275000,8301,APARTMENT,APARTMENT,GOOD,1,78.0,0,0.0,0.0,0.0,2.0,0.0,1.0,knokke-heist,Other,91.97469910069988,29.577995499826606,3203281012.67,72.2,5.4,537.8952444546014
385500,1070,APARTMENT,PENTHOUSE,AS_NEW,2,94.0,1,1.0,1.0,0.0,2.0,0.0,1.0,anderlecht,Brussels Capital,4.7607688316527845,15.667121200621166,5087915558.78,63.7,12.3,6683.436016570749
140000,5540,HOUSE,COUNTRY_COTTAGE,GOOD,1,42.0,0,1.0,1.0,255.0,4.0,0.0,0.0,hastière,Namur,79.11324414310356,38.22044273141304,338907786.22,72.2,5.4,106.40684783725344
355000,1180,APARTMENT,APARTMENT,AS_NEW,1,69.0,1,1.0,0.0,0.0,2.0,0.0,1.0,uccle,Brussels Capital,6.753670420082655,15.11322034409951,6243949366.289999,63.7,12.3,3631.0100609820233
495000,1410,APARTMENT,APARTMENT,GOOD,2,111.0,1,1.0,0.0,0.0,3.0,0.0,1.0,waterloo,Walloon Brabant,16.046038598752496,22.053885535170885,2529110710.17,72.2,5.4,1422.219687829156
349000,9700,HOUSE,HOUSE,GOOD,3,193.0,0,1.0,0.0,259.0,2.0,0.0,0.0,oudenaarde,East Flanders,51.994672395505454,61.563269219447896,1990062227.7286024,72.2,5.4,
299000,1030,APARTMENT,DUPLEX,TO_RENOVATE,3,163.0,0,1.0,0.0,0.0,2.0,0.0,0.0,schaerbeek,Brussels Capital,2.729999148382116,8.184390748808344,5851194049.33,63.7,12.3,16878.804438382722
256000,3300,HOUSE,HOUSE,GOOD,2,151.0,0,1.0,0.0,627.0,4.0,0.0,0.0,tienen,Other,41.6518567487096,33.66144200966959,1754096553.2486956,72.2,5.4,
169000,1080,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,molenbeek-saint-jean,Brussels Capital,2.399759810530328,12.726787855951292,3712648187.18,63.7,12.3,16228.482216805807
118500,6960,APARTMENT,APARTMENT,GOOD,2,60.0,0,1.0,0.0,0.0,3.0,0.0,1.0,manhay,Luxembourg,110.2877979856798,40.24251388454677,233545851.91,68.1,6.8,29.59110091410872
595000,8300,APARTMENT,APARTMENT,AS_NEW,1,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0,knokke-heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4,537.8952444546014
460000,9660,HOUSE,VILLA,AS_NEW,2,165.0,0,0.0,0.0,702.0,4.0,0.0,0.0,brakel,East Flanders,41.59520542192861,51.71079222640094,1078402438.2600002,72.2,5.4,259.835655571714
324000,2170,HOUSE,TOWN_HOUSE,AS_NEW,2,156.0,0,0.0,0.0,45.0,2.0,0.0,0.0,antwerpen,Antwerp,45.08785563749134,7.00291862248285,1745305266.5072873,76.2,3.4,
449000,8310,HOUSE,HOUSE,GOOD,4,235.0,0,0.0,0.0,300.0,4.0,0.0,0.0,brugge,Other,85.76810608200664,28.443413416605285,1754096553.2486956,72.2,5.4,
364000,9800,APARTMENT,APARTMENT,GOOD,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0,deinze,East Flanders,60.51636306308565,51.97510447972411,3344060399.86,72.2,5.4,340.3258098451427
169000,9800,HOUSE,HOUSE,TO_RENOVATE,2,105.0,0,0.0,0.0,0.0,2.0,0.0,0.0,deinze,East Flanders,60.51636306308565,51.97510447972411,3344060399.86,72.2,5.4,340.3258098451427
439300,9550,HOUSE,HOUSE,AS_NEW,3,130.0,0,0.0,1.0,85.0,3.0,0.0,0.0,herzele,East Flanders,32.64900388427457,42.2119623682675,1390051109.48,72.2,5.4,376.3383764457228
210000,1060,APARTMENT,APARTMENT,GOOD,2,70.0,0,0.0,0.0,0.0,2.0,0.0,0.0,saint-gilles,Brussels Capital,2.367119984418256,12.652481324126706,2471113985.26,63.7,12.3,19892.22653085695
579000,8200,HOUSE,VILLA,AS_NEW,4,201.0,0,0.0,0.0,762.0,4.0,0.0,0.0,brugge,Other,90.9910617861971,21.48014189986049,1754096553.2486956,72.2,5.4,
320000,1600,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0,sint-pieters-leeuw,Flemish Brabant,10.475125770821654,21.178040324601977,2268002112.39,72.2,5.4,841.7189431395835
399000,9041,HOUSE,HOUSE,GOOD,3,136.0,0,1.0,1.0,180.0,3.0,0.0,0.0,gent,East Flanders,49.32123693481504,48.92880817310139,1990062227.7286024,72.2,5.4,
485000,1200,HOUSE,MIXED_USE_BUILDING,GOOD,1,200.0,0,1.0,0.0,200.0,2.0,0.0,0.0,woluwe-saint-lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3,7764.8380559838515
195000,7160,APARTMENT,APARTMENT,AS_NEW,2,100.0,1,1.0,0.0,0.0,3.0,0.0,1.0,chapelle-lez-herlaimont,Hainaut,42.42046289216784,12.157773290981485,854035352.9100001,72.2,5.4,810.1886848466623
319000,2660,HOUSE,HOUSE,GOOD,3,127.0,0,1.0,1.0,184.0,2.0,0.0,0.0,antwerpen,Antwerp,36.30556862031787,7.872924613289252,1745305266.5072873,76.2,3.4,
249000,3970,HOUSE,HOUSE,JUST_RENOVATED,2,158.0,0,1.0,1.0,355.0,4.0,0.0,0.0,leopoldsburg,Limburg,70.71141880220866,55.23782342150398,2799507302.7486377,72.2,5.4,
269000,8500,HOUSE,HOUSE,GOOD,4,119.0,0,0.0,0.0,90.0,2.0,0.0,0.0,kortrijk,Other,75.60579498610886,52.78470177475659,1754096553.2486956,72.2,5.4,
370000,4130,HOUSE,HOUSE,GOOD,4,173.0,1,1.0,1.0,725.0,4.0,0.0,0.0,esneux,Liège,92.32696798330484,14.546910111326,1005703978.25,72.2,5.4,378.2601030910325
395000,3590,HOUSE,HOUSE,AS_NEW,4,218.0,0,1.0,0.0,0.0,4.0,0.0,0.0,diepenbeek,Limburg,75.07609552081088,30.576593634923647,1377532687.04,72.2,5.4,459.5261884411839
150000,7331,HOUSE,HOUSE,TO_RENOVATE,2,115.0,0,1.0,0.0,0.0,2.0,0.0,0.0,saint-ghislain,Hainaut,54.35960644512377,43.36006929400242,1465312864.37,72.2,5.4,330.2534517797234
350000,1180,APARTMENT,APARTMENT,GOOD,3,145.0,0,1.0,0.0,0.0,2.0,0.0,1.0,uccle,Brussels Capital,6.753670420082655,15.11322034409951,6243949366.289999,63.7,12.3,3631.0100609820233
160000,8370,APARTMENT,APARTMENT,GOOD,1,47.0,0,0.0,0.0,0.0,2.0,0.0,1.0,blankenberge,Other,98.13105837351104,21.51898772619248,1371659714.53,72.2,5.4,1074.3590974311114
310000,8020,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,oostkamp,Other,85.22736533594018,26.404726960748405,1768817045.59,72.2,5.4,295.8783304556425
149000,7700,HOUSE,HOUSE,GOOD,2,120.0,0,0.0,1.0,267.0,2.0,0.0,0.0,mouscron,Hainaut,80.72531405733464,57.45831432397246,3167438637.13,72.2,5.4,1439.555354305681
269000,9820,HOUSE,HOUSE,TO_RENOVATE,3,186.0,0,1.0,1.0,462.0,3.0,0.0,0.0,merelbeke,East Flanders,45.3384312540226,52.71960339003286,2064611494.21,72.2,5.4,666.4626919671327
530000,7060,APARTMENT,APARTMENT,GOOD,3,178.0,0,1.0,0.0,0.0,4.0,0.0,1.0,soignies,Hainaut,34.83841343666464,34.750333893733064,1790555060.12,72.2,5.4,251.7908145351964
415000,3150,APARTMENT,PENTHOUSE,AS_NEW,3,119.0,1,1.0,0.0,0.0,2.0,0.0,1.0,haacht,Flemish Brabant,24.32818388205927,13.481102474078856,1258237086.64,72.2,5.4,474.4283077054063
180000,3000,APARTMENT,FLAT_STUDIO,JUST_RENOVATED,1,29.0,0,0.0,0.0,0.0,2.0,0.0,1.0,leuven,Flemish Brabant,23.837796855713574,15.306740877026208,1736432639.621848,72.2,5.4,
109000,9200,HOUSE,HOUSE,TO_RENOVATE,2,70.0,0,1.0,1.0,120.0,2.0,0.0,0.0,dendermonde,East Flanders,27.970433657833595,31.27413877180666,1990062227.7286024,72.2,5.4,
245000,2170,APARTMENT,APARTMENT,GOOD,2,97.0,0,1.0,0.0,0.0,3.0,0.0,1.0,antwerpen,Antwerp,45.08785563749134,7.00291862248285,1745305266.5072873,76.2,3.4,
269900,2140,HOUSE,HOUSE,TO_BE_DONE_UP,4,115.0,0,0.0,1.0,53.0,2.0,0.0,0.0,antwerpen,Antwerp,40.74311933837633,2.741390198762573,1745305266.5072873,76.2,3.4,
365000,9230,HOUSE,HOUSE,TO_RENOVATE,4,283.0,0,0.0,0.0,269.0,2.0,0.0,0.0,wetteren,East Flanders,37.71369336903843,44.429727732639286,1854868521.63,72.2,5.4,697.4031020997871
315000,1060,APARTMENT,APARTMENT,GOOD,2,85.0,0,0.0,0.0,0.0,3.0,0.0,1.0,saint-gilles,Brussels Capital,2.367119984418256,12.652481324126706,2471113985.26,63.7,12.3,19892.22653085695
278000,8700,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,tielt,Other,73.01344667870211,40.65724063155076,1389597243.01,72.2,5.4,
539000,3200,HOUSE,HOUSE,AS_NEW,3,167.0,1,1.0,1.0,770.0,3.0,0.0,0.0,aarschot,Flemish Brabant,37.01090608868058,26.229542610550062,2306638711.87,72.2,5.4,477.74787920553774
327000,2018,APARTMENT,APARTMENT,GOOD,2,102.0,0,1.0,0.0,0.0,2.0,0.0,1.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
149000,4500,APARTMENT,APARTMENT,GOOD,2,81.0,0,1.0,0.0,0.0,4.0,0.0,1.0,huy,Liège,70.26629064229292,24.035633884275043,1317370349.15,72.2,5.4,445.559772377666
349000,3840,HOUSE,HOUSE,AS_NEW,3,151.0,0,0.0,1.0,595.0,4.0,0.0,0.0,borgloon,Limburg,70.14231758921112,19.482885667083945,2799507302.7486377,72.2,5.4,
315000,5300,HOUSE,HOUSE,GOOD,3,145.0,0,0.0,0.0,428.0,3.0,0.0,0.0,andenne,Namur,64.59308222065735,33.62838319491626,1727790716.0299995,72.2,5.4,317.988840334252
220000,1853,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0,grimbergen,Flemish Brabant,6.588803303896088,9.959633194236869,2933729128.35,72.2,5.4,970.832962890038
279500,8540,HOUSE,HOUSE,GOOD,3,209.0,0,0.0,0.0,399.0,3.0,0.0,0.0,deerlijk,Other,69.19780841568054,54.12495977432633,874394111.22,72.2,5.4,703.6665527660675
449000,1000,APARTMENT,APARTMENT,JUST_RENOVATED,2,85.0,1,0.0,0.0,0.0,2.0,0.0,0.0,saint-josse-ten-noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3,23324.26651353312
440000,1460,HOUSE,HOUSE,GOOD,3,162.0,0,1.0,0.0,257.0,2.0,0.0,0.0,ittre,Walloon Brabant,24.17169687604983,25.123646070997832,528204060.62,72.2,5.4,196.6716892316669
89000,7040,HOUSE,HOUSE,TO_BE_DONE_UP,2,115.0,0,1.0,0.0,190.0,2.0,0.0,0.0,quévy,Hainaut,61.51027453980464,38.35867121792697,547131662.5500001,72.2,5.4,124.43281426949886
449000,2000,APARTMENT,APARTMENT,GOOD,1,126.0,0,0.0,0.0,0.0,2.0,0.0,1.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
215000,4030,APARTMENT,APARTMENT,GOOD,2,92.0,0,0.0,0.0,0.0,3.0,0.0,0.0,liège,Liège,92.11129718361302,11.926018138666992,10411526122.86,72.2,5.4,2874.2330376414893
204970,2100,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,antwerpen,Antwerp,41.46137691691177,2.994118698401872,1745305266.5072873,76.2,3.4,
245000,2200,HOUSE,HOUSE,TO_BE_DONE_UP,3,144.0,0,1.0,0.0,264.0,3.0,0.0,0.0,herentals,Antwerp,49.97439853384258,25.86351840313068,2048360679.18,76.2,3.4,587.6339681672442
649500,8300,APARTMENT,APARTMENT,GOOD,2,93.0,1,1.0,0.0,0.0,2.0,0.0,1.0,knokke-heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4,537.8952444546014
200000,5500,HOUSE,HOUSE,TO_BE_DONE_UP,4,218.0,0,1.0,0.0,190.0,2.0,0.0,0.0,dinant,Namur,79.46929302690562,40.633280761160975,770489849.02,72.2,5.4,134.43475821017734
595000,1040,APARTMENT,PENTHOUSE,AS_NEW,3,120.0,0,1.0,0.0,0.0,2.0,0.0,1.0,bruxelles,Brussels Capital,3.014927999693443,8.28401069710616,8944820813.830002,63.7,12.3,5494.241531424213
349000,9000,HOUSE,HOUSE,TO_BE_DONE_UP,4,150.0,0,1.0,1.0,132.0,2.0,0.0,0.0,gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286024,72.2,5.4,
750000,1150,APARTMENT,PENTHOUSE,TO_RENOVATE,4,210.0,0,1.0,0.0,0.0,3.0,0.0,1.0,woluwe-saint-pierre,Brussels Capital,6.763860980854028,8.336993173732244,3119975982.09,63.7,12.3,4678.100930832918
475000,2900,APARTMENT,APARTMENT,GOOD,2,120.0,0,1.0,0.0,0.0,2.0,0.0,1.0,schoten,Antwerp,47.30286943582032,8.950999866208114,2643709969.13,76.2,3.4,1170.3226492440251
735000,3500,APARTMENT,LOFT,AS_NEW,2,202.0,0,0.0,0.0,0.0,2.0,0.0,0.0,hasselt,Limburg,70.90043304374453,33.55660437516894,5930671444.98,72.2,5.4,762.5615843765491
299000,9880,APARTMENT,APARTMENT,JUST_RENOVATED,2,87.0,0,1.0,0.0,0.0,4.0,0.0,1.0,aalter,East Flanders,70.56730717982146,41.02700094780928,2221066498.05,72.2,5.4,241.17957219202705
320000,1030,APARTMENT,DUPLEX,TO_RENOVATE,3,160.0,0,0.0,0.0,0.0,2.0,0.0,0.0,schaerbeek,Brussels Capital,2.729999148382116,8.184390748808344,5851194049.33,63.7,12.3,16878.804438382722
249000,9300,APARTMENT,APARTMENT,GOOD,2,109.0,1,0.0,0.0,0.0,2.0,0.0,0.0,aalst,East Flanders,23.666822825989403,30.98621838695354,1990062227.7286024,72.2,5.4,
179000,8552,HOUSE,HOUSE,TO_RENOVATE,3,199.0,0,0.0,0.0,281.0,3.0,0.0,0.0,zwevegem,Other,68.39582072700547,61.03443662429618,1775738385.3200002,72.2,5.4,387.6513060151106
430000,3090,HOUSE,HOUSE,TO_RENOVATE,3,180.0,0,1.0,1.0,511.0,4.0,0.0,0.0,overijse,Flemish Brabant,15.466167759720896,14.860400631647314,2202743083.29,72.2,5.4,564.1072855089914
445000,1200,APARTMENT,APARTMENT,GOOD,2,92.0,1,1.0,0.0,0.0,2.0,0.0,1.0,woluwe-saint-lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3,7764.8380559838515
334900,2140,HOUSE,HOUSE,JUST_RENOVATED,4,150.0,0,0.0,1.0,0.0,2.0,0.0,0.0,antwerpen,Antwerp,40.74311933837633,2.741390198762573,1745305266.5072873,76.2,3.4,
