Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Distance_to_Brussels,Distance_to_Nearest_Airport,total_income,Employment Rate (%),Unemployment Rate (%)
229000,8450,APARTMENT,APARTMENT,GOOD,2,75.0,1,1.0,0.0,0.0,2.0,1.0,1.0,Bredene,Other,105.24859698515895,8.317421237018525,1248746310.94,72.2,5.4
99000,4960,APARTMENT,DUPLEX,AS_NEW,2,56.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Malmedy,Liège,127.14372353040277,47.01746696741235,810907485.73,72.2,5.4
239000,4030,HOUSE,HOUSE,GOOD,3,130.0,0,1.0,1.0,315.0,2.0,0.0,0.0,Liège,Liège,92.11129718361302,11.926018138666992,10411526122.86,72.2,5.4
300000,9255,APARTMENT,DUPLEX,AS_NEW,2,116.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Buggenhout,East Flanders,20.771822389557045,23.61240671590137,1129175220.05,72.2,5.4
649000,2000,APARTMENT,GROUND_FLOOR,AS_NEW,1,160.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
199900,3300,APARTMENT,APARTMENT,GOOD,1,52.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Tienen,Other,41.6518567487096,33.66144200966959,1754096553.2486956,72.2,5.4
198000,8900,APARTMENT,APARTMENT,GOOD,1,62.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ieper,Other,107.5740626437381,43.97314830187684,1754096553.2486956,72.2,5.4
479000,9140,HOUSE,VILLA,AS_NEW,4,172.0,0,1.0,0.0,283.0,4.0,0.0,0.0,Temse,East Flanders,33.65332639554025,17.854662127125774,1990062227.7286022,72.2,5.4
795000,8301,APARTMENT,APARTMENT,TO_RENOVATE,4,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,91.97469910069988,29.577995499826606,3203281012.67,72.2,5.4
425000,2520,HOUSE,HOUSE,GOOD,3,136.0,0,0.0,0.0,711.0,4.0,0.0,0.0,Ranst,Antwerp,41.08481553636327,9.720081012434733,1534105991.17,76.2,3.4
394500,9000,APARTMENT,APARTMENT,GOOD,2,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
480000,9040,HOUSE,HOUSE,GOOD,3,136.0,0,1.0,1.0,264.0,3.0,0.0,0.0,Gent,East Flanders,47.37056704838535,50.11680017199837,1990062227.7286022,72.2,5.4
414700,8830,HOUSE,HOUSE,GOOD,4,223.0,0,1.0,0.0,261.0,3.0,0.0,0.0,Hooglede,Other,91.44678403046912,29.25172464166832,684758283.2700001,72.2,5.4
445000,1200,APARTMENT,APARTMENT,AS_NEW,3,120.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3
99000,8680,HOUSE,HOUSE,TO_BE_DONE_UP,1,94.0,0,0.0,0.0,63.0,2.0,0.0,0.0,Koekelare,Other,100.20863285577782,15.597497278288415,571278225.39,72.2,5.4
299000,2610,HOUSE,HOUSE,AS_NEW,3,132.0,0,0.0,1.0,145.0,2.0,0.0,0.0,Antwerpen,Antwerp,35.006598115381614,5.786208084608905,1745305266.5072873,76.2,3.4
194900,2600,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,38.42257917353092,2.0179939982851685,1745305266.5072873,76.2,3.4
695000,2550,APARTMENT,APARTMENT,GOOD,4,240.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kontich,Antwerp,31.55885756970381,6.909059980027508,1788382449.7400002,76.2,3.4
469000,3550,HOUSE,HOUSE,AS_NEW,3,190.0,1,1.0,0.0,390.0,3.0,0.0,0.0,Heusden-Zolder,Limburg,68.40904258274198,42.66755562929568,2173372117.86,72.2,5.4
399000,2360,HOUSE,HOUSE,GOOD,4,160.0,0,1.0,0.0,405.0,3.0,0.0,0.0,Oud-Turnhout,Antwerp,69.38659746745331,40.56202269407514,1064080885.43,76.2,3.4
230000,3300,APARTMENT,PENTHOUSE,TO_RENOVATE,4,131.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Tienen,Other,41.6518567487096,33.66144200966959,1754096553.2486956,72.2,5.4
169000,2100,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,89.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,41.46137691691177,2.994118698401872,1745305266.5072873,76.2,3.4
152000,1090,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,45.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Jette,Brussels Capital,4.0905755803380766,11.6415862220997,2772675970.9700003,63.7,12.3
364000,9800,APARTMENT,APARTMENT,GOOD,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders,60.51636306308565,51.97510447972411,3344060399.86,72.2,5.4
75000,6030,HOUSE,HOUSE,GOOD,2,75.0,0,1.0,0.0,120.0,2.0,0.0,0.0,Charleroi,Hainaut,49.10252484997142,5.805139943088497,9552787098.79,68.1,6.8
355000,6210,HOUSE,HOUSE,GOOD,4,123.0,0,1.0,0.0,209.0,3.0,0.0,0.0,Les Bons Villers,Hainaut,41.14045104338979,4.391655259440845,700646742.61,68.1,6.8
315000,1081,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,95.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Koekelberg,Brussels Capital,2.399324421338183,12.029636675653652,985119294.45,63.7,12.3
219000,4100,HOUSE,HOUSE,GOOD,3,90.0,0,1.0,1.0,285.0,3.0,0.0,0.0,Seraing,Liège,86.58994019646963,7.359564405580698,3230529088.27,72.2,5.4
540000,1200,APARTMENT,APARTMENT,AS_NEW,2,112.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3
227749,1130,APARTMENT,APARTMENT,AS_NEW,1,66.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Bruxelles,Brussels Capital,3.014927999693443,8.28401069710616,8944820813.830002,63.7,12.3
145000,9600,HOUSE,HOUSE,TO_RENOVATE,3,241.0,0,0.0,1.0,450.0,3.0,0.0,0.0,Renaix,East Flanders,53.47722497364936,63.85448746995458,1493822585.5,72.2,5.4
155000,6900,APARTMENT,APARTMENT,AS_NEW,1,63.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Marche-en-Famenne,Luxembourg,100.85431579926194,47.52035700334582,1099690706.34,68.1,6.8
299000,8020,APARTMENT,APARTMENT,GOOD,3,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostkamp,Other,85.22736533594018,26.404726960748405,1768817045.59,72.2,5.4
319000,1800,HOUSE,HOUSE,TO_RENOVATE,3,165.0,0,0.0,1.0,272.0,2.0,0.0,0.0,Vilvoorde,Flemish Brabant,10.386146123823856,5.051638365515204,1736432639.621848,72.2,5.4
425000,1200,APARTMENT,APARTMENT,AS_NEW,2,119.0,1,0.0,0.0,0.0,3.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3
315000,1300,APARTMENT,APARTMENT,GOOD,1,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wavre,Walloon Brabant,22.94543911237792,23.436255330961163,2589323152.6,72.2,5.4
189000,4130,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,99.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Esneux,Liège,92.32696798330484,14.546910111326,1005703978.25,72.2,5.4
168000,8500,APARTMENT,FLAT_STUDIO,TO_BE_DONE_UP,1,45.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,Other,75.60579498610886,52.78470177475659,1754096553.2486956,72.2,5.4
79500,9600,HOUSE,MIXED_USE_BUILDING,GOOD,1,28.0,0,0.0,0.0,28.0,2.0,0.0,0.0,Renaix,East Flanders,53.47722497364936,63.85448746995458,1493822585.5,72.2,5.4
425000,9000,APARTMENT,APARTMENT,GOOD,3,127.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
249000,8434,APARTMENT,APARTMENT,JUST_RENOVATED,1,68.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other,115.32745557104316,8.908034400228585,1382187584.23,72.2,5.4
535000,8301,HOUSE,MANSION,AS_NEW,4,210.0,0,0.0,0.0,72.0,4.0,0.0,0.0,Knokke-Heist,Other,91.97469910069988,29.577995499826606,3203281012.67,72.2,5.4
169000,4801,HOUSE,HOUSE,TO_BE_DONE_UP,2,85.0,0,1.0,1.0,347.0,4.0,0.0,0.0,Verviers,Liège,112.8938083643112,32.777767809153495,2794350643.88,72.2,5.4
180000,6280,HOUSE,HOUSE,GOOD,3,154.0,0,0.0,0.0,277.0,3.0,0.0,0.0,Gerpinnes,Hainaut,55.828024282292525,11.267500556045611,962743515.19,68.1,6.8
210000,4100,HOUSE,HOUSE,JUST_RENOVATED,3,199.0,0,1.0,1.0,450.0,3.0,0.0,0.0,Seraing,Liège,86.58994019646963,7.359564405580698,3230529088.27,72.2,5.4
569000,2070,HOUSE,HOUSE,AS_NEW,4,211.0,0,0.0,0.0,269.0,3.0,1.0,0.0,Zwijndrecht,Antwerp,42.4324786690541,10.861075949399318,1347495945.7,76.2,3.4
625000,8300,APARTMENT,APARTMENT,GOOD,2,95.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4
445000,9000,APARTMENT,APARTMENT,JUST_RENOVATED,2,105.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
340000,9800,APARTMENT,APARTMENT,AS_NEW,2,95.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders,60.51636306308565,51.97510447972411,3344060399.86,72.2,5.4
569000,3920,APARTMENT,APARTMENT,AS_NEW,3,143.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Lommel,Limburg,78.46461121178986,58.75682532313756,2268308875.7699995,72.2,5.4
340800,2800,APARTMENT,APARTMENT,GOOD,2,96.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp,21.5900469929997,14.353653278191508,1745305266.5072873,76.2,3.4
475000,1400,HOUSE,TOWN_HOUSE,GOOD,3,209.0,1,0.0,0.0,375.0,2.0,0.0,0.0,Nivelles,Walloon Brabant,28.840963458451103,17.950168673198316,2138687117.75,72.2,5.4
309000,2070,APARTMENT,GROUND_FLOOR,AS_NEW,2,80.0,0,1.0,1.0,0.0,3.0,0.0,1.0,Zwijndrecht,Antwerp,42.4324786690541,10.861075949399318,1347495945.7,76.2,3.4
665000,2500,HOUSE,HOUSE,AS_NEW,4,288.0,1,1.0,1.0,265.0,2.0,0.0,0.0,Lier,Antwerp,34.5632405233937,9.544661264547504,1745305266.5072873,76.2,3.4
390000,9040,APARTMENT,APARTMENT,GOOD,4,210.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,47.37056704838535,50.11680017199837,1990062227.7286022,72.2,5.4
360000,9500,HOUSE,HOUSE,GOOD,4,170.0,0,0.0,0.0,305.0,2.0,0.0,0.0,Geraardsbergen,East Flanders,32.80536168229344,42.88144725246159,1990062227.7286022,72.2,5.4
379000,9000,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,3,138.0,0,1.0,0.0,78.0,2.0,0.0,0.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
259000,9000,APARTMENT,APARTMENT,GOOD,1,46.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
179000,4400,HOUSE,HOUSE,GOOD,2,108.0,0,1.0,1.0,340.0,3.0,0.0,0.0,Flémalle,Liège,81.11221220866523,4.939182805921518,1550234734.95,72.2,5.4
315000,1850,HOUSE,HOUSE,GOOD,2,163.0,0,0.0,0.0,195.0,3.0,0.0,0.0,Grimbergen,Flemish Brabant,10.32967535712547,8.21800357546398,2933729128.35,72.2,5.4
240000,6700,APARTMENT,APARTMENT,GOOD,2,75.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Arlon,Luxembourg,162.9079905511273,107.9382569859603,2326309741.49,68.1,6.8
175000,8430,HOUSE,HOUSE,TO_RENOVATE,3,98.0,0,0.0,1.0,387.0,2.0,0.0,0.0,Middelkerke,Other,112.06609140946324,4.315222147364613,1382187584.23,72.2,5.4
470000,8420,HOUSE,HOUSE,GOOD,3,166.0,0,0.0,0.0,459.0,4.0,0.0,0.0,De Haan,Other,101.13282120125706,18.51483827110767,982087183.71,72.2,5.4
249000,2235,HOUSE,HOUSE,TO_RENOVATE,3,151.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Hulshout,Antwerp,38.4071833322244,27.5277383166627,748971653.23,76.2,3.4
269000,2640,HOUSE,MIXED_USE_BUILDING,GOOD,3,178.0,0,0.0,0.0,62.0,2.0,0.0,0.0,Mortsel,Antwerp,36.867193181983495,1.6415506813235186,1940081113.26,76.2,3.4
465000,1050,APARTMENT,PENTHOUSE,JUST_RENOVATED,1,92.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3
295000,3980,HOUSE,HOUSE,GOOD,2,206.0,0,0.0,1.0,576.0,4.0,0.0,0.0,Tessenderlo,Limburg,55.18509940854916,44.37397449599649,1350736914.19,72.2,5.4
199000,4000,APARTMENT,APARTMENT,GOOD,1,72.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège,89.27968818957099,9.400107558571872,10411526122.86,72.2,5.4
179000,8930,HOUSE,HOUSE,GOOD,4,140.0,0,1.0,1.0,133.0,3.0,0.0,0.0,Menen,Other,86.5566506636827,48.90562562230974,1754096553.2486956,72.2,5.4
225000,4570,HOUSE,HOUSE,TO_BE_DONE_UP,2,100.0,0,0.0,1.0,480.0,3.0,0.0,0.0,Marchin,Liège,74.92589686318009,23.4337079933904,380108093.81,72.2,5.4
139000,9600,HOUSE,HOUSE,GOOD,3,110.0,0,0.0,1.0,95.0,2.0,0.0,0.0,Renaix,East Flanders,53.47722497364936,63.85448746995458,1493822585.5,72.2,5.4
199000,9070,HOUSE,HOUSE,TO_BE_DONE_UP,2,91.0,0,0.0,1.0,130.0,3.0,0.0,0.0,Destelbergen,East Flanders,42.65602727409368,48.68581444202097,1576449695.5900002,72.2,5.4
369000,9570,HOUSE,HOUSE,GOOD,3,170.0,0,0.0,0.0,332.0,3.0,0.0,0.0,Lierde,East Flanders,36.37170198058008,46.729059886853,494281958.03,72.2,5.4
369000,2640,APARTMENT,APARTMENT,GOOD,3,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mortsel,Antwerp,36.867193181983495,1.6415506813235186,1940081113.26,76.2,3.4
398000,9000,APARTMENT,APARTMENT,AS_NEW,1,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
547000,9810,APARTMENT,PENTHOUSE,AS_NEW,3,146.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Nazareth,East Flanders,54.30858442935793,58.52306286616224,961014555.39,72.2,5.4
299000,1190,APARTMENT,APARTMENT,AS_NEW,2,83.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Forest,Brussels Capital,4.466804486078367,14.857431982688638,3051483768.2200003,63.7,12.3
399000,2000,APARTMENT,APARTMENT,GOOD,3,115.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
259000,9500,HOUSE,HOUSE,TO_BE_DONE_UP,3,201.0,0,1.0,0.0,659.0,2.0,0.0,0.0,Geraardsbergen,East Flanders,32.80536168229344,42.88144725246159,1990062227.7286022,72.2,5.4
599000,8301,APARTMENT,APARTMENT,GOOD,2,85.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,91.97469910069988,29.577995499826606,3203281012.67,72.2,5.4
249900,2610,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,35.006598115381614,5.786208084608905,1745305266.5072873,76.2,3.4
519000,1400,HOUSE,TOWN_HOUSE,GOOD,4,242.0,1,0.0,0.0,462.0,2.0,0.0,0.0,Nivelles,Walloon Brabant,28.840963458451103,17.950168673198316,2138687117.75,72.2,5.4
398000,9700,HOUSE,HOUSE,GOOD,3,165.0,0,1.0,0.0,645.0,2.0,0.0,0.0,Oudenaarde,East Flanders,51.994672395505454,61.563269219447896,1990062227.7286022,72.2,5.4
328000,1070,APARTMENT,DUPLEX,AS_NEW,2,113.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital,4.7607688316527845,15.667121200621166,5087915558.78,63.7,12.3
256000,8760,APARTMENT,APARTMENT,GOOD,2,139.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Meulebeke,Other,74.94192473540193,41.88717953075479,724280058.6700001,72.2,5.4
250000,1050,APARTMENT,APARTMENT,GOOD,1,45.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3
315000,9420,HOUSE,HOUSE,TO_RENOVATE,2,170.0,0,1.0,0.0,458.0,4.0,0.0,0.0,Erpe-Mere,East Flanders,28.11640705077956,36.456950187640565,1566400542.1,72.2,5.4
169000,5060,HOUSE,HOUSE,TO_RENOVATE,3,135.0,0,0.0,1.0,0.0,3.0,0.0,0.0,Sambreville,Namur,49.11244452090594,12.858674273384418,1637836646.75,72.2,5.4
230000,1040,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,68.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital,3.014927999693443,8.28401069710616,8944820813.830002,63.7,12.3
475000,1540,HOUSE,HOUSE,AS_NEW,3,228.0,0,1.0,0.0,592.0,4.0,0.0,0.0,Herne,Flemish Brabant,26.356464971665364,37.26272843805643,516807541.43,72.2,5.4
155000,8020,HOUSE,HOUSE,TO_RENOVATE,2,112.0,0,1.0,0.0,293.0,3.0,0.0,0.0,Oostkamp,Other,85.22736533594018,26.404726960748405,1768817045.59,72.2,5.4
599000,1700,HOUSE,HOUSE,GOOD,3,182.0,1,1.0,1.0,0.0,4.0,0.0,0.0,Dilbeek,Flemish Brabant,6.588271491517057,16.944093133069725,3330201575.25,72.2,5.4
215000,7850,APARTMENT,APARTMENT,GOOD,2,79.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Silly,Hainaut,30.73814016350896,37.38314905111482,633494636.42,72.2,5.4
79000,5377,HOUSE,CHALET,GOOD,1,44.0,0,0.0,1.0,296.0,4.0,0.0,0.0,Somme-Leuze,Namur,91.16031319798056,39.169482883040594,380258816.94,72.2,5.4
239000,8660,APARTMENT,APARTMENT,GOOD,1,66.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,Other,125.4699593356573,24.59454682368776,1754096553.2486956,72.2,5.4
269000,1180,APARTMENT,APARTMENT,AS_NEW,1,70.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital,6.753670420082655,15.11322034409951,6243949366.289999,63.7,12.3
635000,1081,APARTMENT,LOFT,AS_NEW,3,263.0,1,1.0,0.0,0.0,3.0,1.0,1.0,Koekelberg,Brussels Capital,2.399324421338183,12.029636675653652,985119294.45,63.7,12.3
169000,1070,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,52.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital,4.7607688316527845,15.667121200621166,5087915558.78,63.7,12.3
379647,2850,HOUSE,HOUSE,GOOD,3,137.0,0,0.0,0.0,160.0,3.0,0.0,0.0,Boom,Antwerp,27.08972042206775,12.288521214944383,1157248873.6799998,76.2,3.4
215000,9620,HOUSE,HOUSE,TO_RENOVATE,4,152.0,0,0.0,0.0,501.0,3.0,0.0,0.0,Zottegem,East Flanders,39.43948800795363,48.80598210013554,2091569352.27,72.2,5.4
369000,4000,APARTMENT,APARTMENT,GOOD,3,200.0,0,1.0,1.0,0.0,4.0,0.0,1.0,Liège,Liège,89.27968818957099,9.400107558571872,10411526122.86,72.2,5.4
219000,2018,APARTMENT,APARTMENT,GOOD,1,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
219000,1140,APARTMENT,PENTHOUSE,GOOD,1,50.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Evere,Brussels Capital,4.533653109418182,6.381378085360022,2117015834.53,63.7,12.3
495000,9240,HOUSE,MIXED_USE_BUILDING,JUST_RENOVATED,3,257.0,0,1.0,0.0,91.0,1.0,0.0,0.0,Zele,East Flanders,32.7352087465384,32.59675325724641,1382388158.6799998,72.2,5.4
285000,8400,APARTMENT,SERVICE_FLAT,AS_NEW,1,55.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4
199000,8660,APARTMENT,SERVICE_FLAT,AS_NEW,1,56.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,Other,125.4699593356573,24.59454682368776,1754096553.2486956,72.2,5.4
695000,1060,APARTMENT,APARTMENT,AS_NEW,3,126.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Gilles,Brussels Capital,2.367119984418256,12.652481324126706,2471113985.26,63.7,12.3
180000,8540,HOUSE,HOUSE,TO_RENOVATE,4,282.0,0,0.0,0.0,187.0,3.0,0.0,0.0,Deerlijk,Other,69.19780841568054,54.12495977432633,874394111.22,72.2,5.4
499000,1180,APARTMENT,APARTMENT,GOOD,3,141.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital,6.753670420082655,15.11322034409951,6243949366.289999,63.7,12.3
272000,3970,APARTMENT,APARTMENT,AS_NEW,2,106.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Leopoldsburg,Limburg,70.71141880220866,55.23782342150398,2799507302.7486377,72.2,5.4
420000,1000,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
299000,9041,APARTMENT,APARTMENT,AS_NEW,2,89.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.32123693481504,48.92880817310139,1990062227.7286022,72.2,5.4
329000,8800,HOUSE,HOUSE,GOOD,3,172.0,0,1.0,0.0,315.0,3.0,0.0,0.0,Roeselare,Other,87.1895227858862,34.55123759467442,1754096553.2486956,72.2,5.4
408691,1950,APARTMENT,SERVICE_FLAT,AS_NEW,1,71.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Kraainem,Flemish Brabant,8.417562486740884,6.295372320488674,1071181251.99,72.2,5.4
279000,8560,HOUSE,HOUSE,AS_NEW,2,143.0,0,1.0,1.0,303.0,3.0,0.0,0.0,Wevelgem,Other,84.32913925656098,46.08198454390215,2136998574.39,72.2,5.4
379000,1850,HOUSE,TOWN_HOUSE,TO_RENOVATE,3,165.0,0,0.0,1.0,310.0,3.0,0.0,0.0,Grimbergen,Flemish Brabant,10.32967535712547,8.21800357546398,2933729128.35,72.2,5.4
320000,1853,APARTMENT,APARTMENT,AS_NEW,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Grimbergen,Flemish Brabant,6.588803303896088,9.959633194236869,2933729128.35,72.2,5.4
215000,1000,APARTMENT,APARTMENT,GOOD,2,55.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
215000,4000,APARTMENT,APARTMENT,GOOD,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège,89.27968818957099,9.400107558571872,10411526122.86,72.2,5.4
315000,2600,APARTMENT,APARTMENT,GOOD,3,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,38.42257917353092,2.0179939982851685,1745305266.5072873,76.2,3.4
265000,2500,APARTMENT,APARTMENT,GOOD,2,100.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Lier,Antwerp,34.5632405233937,9.544661264547504,1745305266.5072873,76.2,3.4
135000,6760,HOUSE,HOUSE,TO_RENOVATE,3,120.0,0,1.0,0.0,480.0,2.0,0.0,0.0,Virton,Luxembourg,164.21783135706863,115.4909150681849,710024776.27,68.1,6.8
265000,9600,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Renaix,East Flanders,53.47722497364936,63.85448746995458,1493822585.5,72.2,5.4
690000,1420,APARTMENT,GROUND_FLOOR,GOOD,3,160.0,1,1.0,1.0,0.0,3.0,0.0,1.0,Braine-l'Alleud,Walloon Brabant,17.56558648452923,24.87565697658456,1702317268.7164304,72.2,5.4
495000,8400,APARTMENT,APARTMENT,GOOD,3,150.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4
250000,3840,HOUSE,HOUSE,GOOD,3,179.0,0,1.0,0.0,134.0,2.0,0.0,0.0,Borgloon,Limburg,70.14231758921112,19.482885667083945,2799507302.7486377,72.2,5.4
335000,8430,APARTMENT,DUPLEX,GOOD,2,115.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Middelkerke,Other,112.06609140946324,4.315222147364613,1382187584.23,72.2,5.4
179500,9660,HOUSE,HOUSE,TO_RENOVATE,4,186.0,0,0.0,0.0,739.0,2.0,0.0,0.0,Brakel,East Flanders,41.59520542192861,51.71079222640094,1078402438.2600002,72.2,5.4
340000,1140,APARTMENT,APARTMENT,AS_NEW,2,78.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Evere,Brussels Capital,4.533653109418182,6.381378085360022,2117015834.53,63.7,12.3
450000,2140,HOUSE,HOUSE,TO_BE_DONE_UP,3,215.0,0,1.0,1.0,140.0,3.0,0.0,0.0,Antwerpen,Antwerp,40.74311933837633,2.741390198762573,1745305266.5072873,76.2,3.4
299000,9470,APARTMENT,APARTMENT,AS_NEW,3,120.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Denderleeuw,East Flanders,20.211560872026027,29.215798884184288,1386633372.44,72.2,5.4
435000,2180,HOUSE,HOUSE,AS_NEW,3,142.0,1,1.0,0.0,195.0,2.0,0.0,0.0,Antwerpen,Antwerp,48.48526567297344,10.674104171292354,1745305266.5072873,76.2,3.4
219000,2140,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp,40.74311933837633,2.741390198762573,1745305266.5072873,76.2,3.4
829000,8620,APARTMENT,APARTMENT,GOOD,3,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Nieuwpoort,Other,113.7360041953676,13.059318521332935,1754096553.2486956,72.2,5.4
